,ZIP,date,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Land_Sq_Mi,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,places,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,first,last,low_income,middle_income,high_income,stay_home_ratio,new1day_after,new2day_after,new3day_after,new4day_after,new5day_after,new6day_after,new7day_after,new8day_after,new9day_after,new10day_after,new11day_after,ave_new7_10after,ave_new6_9after,ave_new8_11after
4773,90001,2020/4/18,81,5,1480,4870,687,920,13,99,58975,3,16840,0.001373463,8.48E-05,"Unincorporated - Florence-Firestone,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/4/1,2020/5/27,TRUE,FALSE,FALSE,2.154294032,4,12,19,10,8,12,2,5,11,10,7,7,7.5,8.25
4774,90002,2020/4/18,62,5,1623,5647,646,796,23,97,53111,3,17345,0.001167366,9.41E-05,"Watts,Green Meadows,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/25,2020/5/27,TRUE,FALSE,FALSE,2.512383901,1,17,8,10,10,9,8,1,6,3,9,4.5,6,4.75
4775,90003,2020/4/18,90,4,1261,5101,585,937,13,99,72741,3,20484,0.001237266,5.50E-05,"Vermont Vista,Florence-Firestone,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/21,2020/5/27,TRUE,FALSE,FALSE,2.155555556,1,17,29,19,11,15,6,7,13,16,17,10.5,10.25,13.25
4776,90004,2020/4/18,289,9,1599,4143,793,1046,6,99,61586,3,20205,0.004692625,0.000146137,"Melrose,Hancock Park,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.016393443,4,14,19,17,5,7,7,5,4,6,13,5.5,5.75,7
4777,90006,2020/4/18,288,28,1281,3474,627,1042,8,99,61698,1,32134,0.004667898,0.000453823,"Koreatown,Westlake,Harvard Heights,Pico-Union,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.043062201,17,44,52,37,37,32,11,16,20,20,43,16.75,19.75,24.75
4778,90007,2020/4/18,100,10,1417,137007,510,384,398,49,41716,2,16909,0.002397162,0.000239716,"University Park,Exposition Park,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.778431373,4,7,14,6,23,12,3,5,12,11,13,7.75,8,10.25
4779,90008,2020/4/18,64,2,792,4663,399,853,6,99,31739,3,8641,0.002016447,6.30E-05,"Baldwin Hills,Leimert Park,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/17,2020/5/27,TRUE,FALSE,FALSE,1.984962406,1,1,3,3,2,4,1,1,4,4,3,2.5,2.5,3
4780,90011,2020/4/18,113,8,2644,48237,1134,846,19,98,109414,4,25528,0.001032775,7.31E-05,"Vernon Central,Central,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/21,2020/5/27,TRUE,FALSE,FALSE,2.331569665,5,17,26,32,20,14,6,6,20,11,25,10.75,11.5,15.5
4781,90012,2020/4/18,8,1,633,7183,317,972,5,99,35913,3,11104,0.000222761,2.78E-05,"Elysian Park,Little Tokyo,Chinatown,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,1.996845426,0,1,0,0,4,6,3,1,0,0,0,1,2.5,0.25
4782,90013,2020/4/18,35,3,289,6683,145,740,6,99,11937,0,17789,0.00293206,0.000251319,"Wholesale District,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/24,2020/5/27,TRUE,FALSE,FALSE,1.993103448,1,5,7,12,1,0,0,7,9,10,4,6.5,4,7.5
4783,90014,2020/4/18,31,3,184,4456,67,264,42,86,8335,0,29452,0.003719256,0.000359928,"Downtown,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/20,2020/5/27,TRUE,FALSE,FALSE,2.746268657,0,3,2,5,8,0,0,2,6,0,6,2,2,3.5
4784,90016,2020/4/18,55,10,1130,16383,562,905,10,99,46581,3,12842,0.001180739,0.00021468,"Cloverdale/Cochran,Crenshaw District,Alsace,Longwood,Exposition,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.010676157,3,14,16,11,3,7,4,2,2,3,7,2.75,3.75,3.5
4785,90018,2020/4/18,79,0,1078,4429,536,893,10,99,53256,2,18389,0.001483401,0,"West Adams,Adams-Normandie,Jefferson Park,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.01119403,2,10,7,5,6,13,9,10,6,4,8,7.25,9.5,7
4786,90019,2020/4/18,56,4,1592,5382,704,1019,19,98,66245,3,17038,0.000845347,6.04E-05,"Lafayette Square,Mid-city,Victoria Park,St Elmo Village,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.261363636,0,12,6,3,2,5,1,2,4,2,4,2.25,3,3
4787,90020,2020/4/18,103,5,1513,3946,752,1078,7,99,39102,1,34603,0.002634136,0.000127871,"Wilshire Center,Little Bangladesh,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.011968085,2,6,14,12,1,7,6,4,7,3,7,5,6,5.25
4788,90022,2020/4/18,127,6,1486,4611,718,987,12,99,65890,4,15036,0.001927455,9.11E-05,"East Los Angeles,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.069637883,5,34,36,25,44,26,10,1,20,14,15,11.25,14.25,12.5
4789,90024,2020/4/18,38,0,1254,39599,449,525,349,60,50288,2,17186,0.000755647,0,"Westwood,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.792873051,0,3,1,0,1,0,0,0,2,0,2,0.5,0.5,1
4790,90025,2020/4/18,65,1,1035,5705,519,972,7,99,47967,2,18671,0.001355098,2.08E-05,"West Los Angeles,Century City,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,1.994219653,2,4,4,4,0,1,1,0,0,2,2,0.75,0.5,1
4791,90026,2020/4/18,102,4,1316,9514,616,930,19,98,69589,4,16466,0.001465749,5.75E-05,"Echo Park,Temple-Beaudry,Historic Filipinotown,Angelino Heights,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.136363636,5,27,17,19,15,14,4,1,11,6,16,5.5,7.5,8.5
4792,90028,2020/4/18,11,0,750,63644,348,638,98,87,30734,1,20166,0.00035791,0,"Thai Town,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,2.155172414,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4793,90029,2020/4/18,124,10,769,7723,333,758,29,96,37898,1,27825,0.00327194,0.000263866,"East Hollywood,Little Armenia,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/22,2020/5/27,TRUE,FALSE,FALSE,2.309309309,8,5,15,13,7,3,7,7,3,7,8,6,5,6.25
4794,90031,2020/4/18,36,2,916,4977,457,1003,5,100,38535,3,11159,0.000934216,5.19E-05,"Lincoln Heights,Elysian Valley,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.004376368,1,5,12,6,2,7,1,1,13,1,6,4,5.5,5.25
4795,90032,2020/4/18,51,5,1096,6214,498,955,29,97,47627,4,9990,0.001070821,0.000104982,"El Sereno,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/28,2020/5/27,FALSE,TRUE,FALSE,2.200803213,0,5,4,10,4,1,3,0,9,1,4,3.25,3.25,3.5
4796,90033,2020/4/18,69,4,1104,6620,484,861,29,97,47583,3,14564,0.001450098,8.41E-05,"Boyle Heights,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.280991736,4,24,19,13,5,14,6,3,13,5,15,6.75,9,9
4797,90034,2020/4/18,103,2,1467,5363,737,1039,14,99,55652,3,17888,0.001850787,3.59E-05,"Beverlywood,Palms,Reynier Village,Regent Square,Faircrest Heights,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,1.990502035,1,12,3,4,5,3,2,2,2,6,2,3,2.25,3
4798,90035,2020/4/18,68,3,587,4878,320,837,5,99,28085,2,13646,0.002421221,0.000106819,"Crestview,South Carthay,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,1.834375,0,4,5,2,1,1,0,0,1,3,1,1,0.5,1.25
4799,90037,2020/4/18,74,5,1685,4173,801,830,11,99,65016,2,22909,0.001138181,7.69E-05,"South Park,Vermont Square,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.103620474,0,14,7,14,8,11,0,3,7,7,5,4.25,5.25,5.5
4800,90039,2020/4/18,101,3,524,5026,241,1066,15,99,29589,3,7848,0.003413431,0.000101389,"Silver Lake,Atwater Village,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.174273859,1,8,6,2,7,1,1,1,3,1,6,1.5,1.5,2.75
4801,90040,2020/4/18,5,0,445,6513,172,636,36,95,12645,5,2265,0.000395413,0,"Commerce,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/30,2020/5/27,TRUE,FALSE,FALSE,2.587209302,1,1,2,1,0,0,0,0,0,1,0,0.25,0,0.25
4802,90041,2020/4/18,53,1,757,7043,390,1034,23,98,29516,3,8176,0.001795636,3.39E-05,"Eagle Rock,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,1.941025641,1,6,5,5,3,3,2,4,0,2,2,2,2.25,2
4803,90042,2020/4/18,46,2,1183,5961,564,1080,8,99,63911,4,13759,0.000719751,3.13E-05,"Highland Park,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.09751773,1,4,1,7,3,5,2,0,6,3,7,2.75,3.25,4
4804,90043,2020/4/18,147,8,1317,5662,614,820,12,99,44627,4,10795,0.00329397,0.000179264,"West Vernon,Hyde Park,View Heights,View Park/Windsor Hills,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.14495114,4,18,18,13,7,18,9,6,17,9,15,10.25,12.5,11.75
4805,90044,2020/4/18,76,6,2709,4860,1235,857,16,98,96436,5,18772,0.000788087,6.22E-05,"Vermont Knolls,Harvard Park,Figueroa Park Square,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.193522267,2,13,13,17,21,15,8,3,11,4,9,6.5,9.25,6.75
4806,90045,2020/4/18,43,1,1036,45202,468,1092,75,94,41149,10,3836,0.001044983,2.43E-05,"Westchester,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.213675214,1,2,7,1,2,1,1,0,1,2,5,1,0.75,2
4807,90046,2020/4/18,130,4,1146,4629,546,753,11,99,50587,5,8750,0.00256983,7.91E-05,"Hollywood,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,2.098901099,1,15,11,9,3,5,2,1,4,3,4,2.5,3,3
4808,90047,2020/4/18,62,7,1388,5324,603,825,15,98,48883,4,10332,0.001268335,0.000143199,"Athens-Westmont,Gramercy Place,Manchester Square,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,2.301824212,3,12,9,7,14,8,3,4,6,3,8,4,5.25,5.25
4809,90048,2020/4/18,45,4,349,7001,148,808,38,96,22892,1,12144,0.001965752,0.000174734,"Carthay,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.358108108,3,4,2,2,0,2,1,3,2,1,0,1.75,2,1.5
4810,90049,2020/4/18,59,0,1047,4994,478,1187,10,99,36964,15,2460,0.001596148,0,"Brentwood,Mandeville Canyon,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.190376569,0,1,2,1,0,0,1,0,0,1,1,0.5,0.25,0.5
4811,90056,2020/4/18,15,0,226,4049,119,1275,0,100,7795,1,4933,0.00192431,0,"Ladera Heights,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/29,2020/5/27,FALSE,TRUE,FALSE,1.899159664,0,0,1,0,0,0,1,0,0,0,0,0.25,0.25,0
4812,90059,2020/4/18,25,0,1021,6660,417,862,22,98,45952,3,13870,0.000544046,0,"Willowbrook,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/24,2020/5/27,TRUE,FALSE,FALSE,2.448441247,0,2,6,4,0,2,2,1,1,1,6,1.25,1.5,2.25
4813,90061,2020/4/18,35,2,753,5366,335,864,14,98,27646,2,10385,0.001266006,7.23E-05,"Century Palms/Cove, Athens",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/18,2020/5/27,TRUE,FALSE,FALSE,2.247761194,1,10,4,7,5,4,3,3,5,3,9,3.5,3.75,5
4814,90064,2020/4/18,20,0,755,3568,365,1250,7,99,25429,4,6357,0.000786504,0,"Cheviot Hills,Rancho Park,Sycamore Square,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.068493151,0,1,3,1,2,0,0,0,0,0,1,0,0,0.25
4815,90065,2020/4/18,88,5,1009,4850,463,1060,11,99,47887,5,9071,0.001837659,0.000104412,"Mt. Washington,Glassell Park,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.179265659,1,13,10,11,1,2,3,3,2,3,5,2.75,2.5,3.25
4816,90066,2020/4/18,77,2,1195,4256,609,1050,6,99,59394,4,12064,0.001296427,3.37E-05,"Mar Vista,Del Rey,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,1.962233169,0,8,3,1,1,2,3,2,0,1,1,1.5,1.75,1
4817,90068,2020/4/18,70,1,618,13512,230,654,28,96,20982,7,2754,0.003336193,4.77E-05,"Hollywood Hills,Los Feliz,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,2.686956522,2,5,5,3,1,0,1,0,2,1,1,1,0.75,1
4818,90069,2020/4/18,109,2,540,6736,254,752,13,98,20435,2,9666,0.005333986,9.79E-05,"West Hollywood,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.125984252,1,4,6,5,4,1,0,1,2,1,1,1,1,1.25
4819,90077,2020/4/18,22,0,1016,71320,268,578,711,45,8993,7,1226,0.002446347,0,"Bel Air,",3,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,FALSE,TRUE,3.791044776,1,2,1,1,0,1,0,0,0,1,1,0.25,0.25,0.5
4820,90094,2020/4/18,12,1,233,3059,115,1183,4,100,9368,0,15332,0.001280956,0.000106746,"Playa Vista,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.026086957,0,3,1,0,0,0,0,2,1,0,1,0.75,0.75,1
4821,90201,2020/4/18,157,10,2311,3237,1054,1028,14,99,102433,5,17253,0.001532709,9.76E-05,"Bell Gardens,Bell,Cudahy,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/25,2020/5/27,TRUE,FALSE,FALSE,2.19259962,4,20,26,21,13,10,4,5,3,11,13,5.75,5.5,8
4822,90210,2020/4/18,107,3,915,3834,447,1239,4,100,19909,10,1966,0.005374454,0.000150686,"Beverly Hills,Beverly Crest,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.046979866,1,17,5,1,2,1,0,2,1,0,1,0.75,1,1
4823,90220,2020/4/18,95,2,1429,5300,586,953,25,97,53703,6,7770,0.001768989,3.72E-05,"Compton,Rancho Dominguez,West Rancho Dominguez,Rosewood/West Rancho Dominguez,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/23,2020/5/27,FALSE,TRUE,FALSE,2.438566553,6,26,11,14,20,11,7,2,10,7,9,6.5,7.5,7
4824,90221,2020/4/18,12,0,1381,4399,592,831,18,98,52322,5,9812,0.000229349,0,"East Rancho Dominguez,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/4/1,2020/5/27,FALSE,TRUE,FALSE,2.33277027,0,1,1,1,1,0,1,0,2,1,2,1,0.75,1.25
4825,90222,2020/4/18,1,0,681,4754,298,1002,26,97,32850,2,12847,3.04E-05,0,"Rosewood,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/4/1,2020/5/27,TRUE,FALSE,FALSE,2.285234899,0,0,0,0,0,0,2,0,0,0,1,0.5,0.5,0.25
4826,90230,2020/4/18,37,1,900,4562,458,1059,4,100,32808,4,7277,0.001127774,3.05E-05,"Culver City,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,1.965065502,1,2,4,1,4,4,3,2,0,0,2,1.25,2.25,1
4827,90241,2020/4/18,124,6,1466,4215,632,1043,14,99,44143,4,8963,0.002809052,0.000135922,"Downey,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.319620253,2,11,10,8,15,9,3,5,6,2,16,4,5.75,7.25
4828,90245,2020/4/18,14,2,635,4694,278,1027,16,98,16850,5,3084,0.000830861,0.000118694,"El Segundo,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/20,2020/5/27,FALSE,TRUE,FALSE,2.284172662,0,6,1,3,1,0,2,0,0,0,0,0.5,0.5,0
4829,90247,2020/4/18,96,3,1248,5228,581,983,9,99,47531,3,12661,0.002019734,6.31E-05,"Gardena,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.148020654,6,5,14,5,2,2,4,1,5,2,15,3,3,5.75
4830,90248,2020/4/18,39,4,251,5114,106,1087,19,98,11512,4,2452,0.003387769,0.000347464,"Harbor Gateway,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.367924528,0,4,5,1,3,1,2,1,1,2,9,1.5,1.25,3.25
4831,90249,2020/4/18,1,0,909,4173,441,1069,11,99,26587,2,8927,3.76E-05,0,"El Camino Village,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/4/1,2020/5/27,FALSE,TRUE,FALSE,2.06122449,0,0,0,0,4,1,0,0,1,0,2,0.25,0.5,0.75
4832,90250,2020/4/18,100,4,2868,4710,1377,977,12,99,96836,6,14463,0.001032674,4.13E-05,"Hawthorne,Unincorporated - Hawthorne,Wiseburn,Del Aire,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.082788671,2,12,28,6,4,6,9,3,5,2,19,4.75,5.75,7.25
4833,90254,2020/4/18,19,1,587,3858,251,1074,13,99,19650,1,13770,0.000966921,5.09E-05,"Hermosa Beach,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.338645418,0,2,1,0,0,1,0,0,0,0,0,0,0.25,0
4834,90255,2020/4/18,83,6,1661,3574,746,998,15,99,75560,3,20322,0.001098465,7.94E-05,"Huntington Park,Walnut Park,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/28,2020/5/27,TRUE,FALSE,FALSE,2.226541555,2,27,11,8,12,8,7,4,8,3,6,5.5,6.75,5.25
4835,90262,2020/4/18,99,4,1668,4876,744,907,15,98,70936,4,14677,0.001395624,5.64E-05,"Lynwood,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.241935484,2,2,16,13,9,9,5,2,4,2,6,3.25,5,3.5
4836,90265,2020/4/18,28,1,535,35065,239,966,97,91,18389,107,170,0.001522649,5.44E-05,"Santa Monica Mountains,Malibu,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.238493724,2,0,4,0,2,1,0,0,0,4,2,1,0.25,1.5
4837,90266,2020/4/18,58,1,1206,8926,539,1089,18,98,35573,3,9037,0.00163045,2.81E-05,"Manhattan Beach,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.237476809,0,1,2,2,1,0,0,0,1,1,0,0.5,0.25,0.5
4838,90270,2020/4/18,35,0,537,2980,235,1034,12,99,27454,1,21754,0.00127486,0,"Maywood,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/26,2020/5/27,TRUE,FALSE,FALSE,2.285106383,1,6,3,2,1,3,1,1,2,5,3,2.25,1.75,2.75
4839,90272,2020/4/18,34,0,787,4554,375,1261,4,100,22551,22,987,0.001507694,0,"Pacific Palisades,Palisades Highlands,",3,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,FALSE,TRUE,2.098666667,0,0,0,0,2,1,2,0,0,0,1,0.5,0.75,0.25
4840,90274,2020/4/18,49,0,1004,3121,504,1314,6,100,25279,11,2111,0.001938368,0,"Palos Verdes Estates,Rolling Hills Estates,Rolling Hills,",3,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,FALSE,TRUE,1.992063492,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4841,90275,2020/4/18,83,4,1551,3774,796,1318,2,100,42421,13,3138,0.001956578,9.43E-05,"Lawndale,Rancho Palos Verdes,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,1.948492462,0,2,7,3,2,3,1,0,4,4,3,2.25,2,2.75
4842,90278,2020/4/18,85,1,1316,2870,651,1185,5,100,40649,3,11281,0.002091072,2.46E-05,"Redondo Beach,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/20,2020/5/27,FALSE,TRUE,FALSE,2.021505376,0,6,3,0,1,0,3,1,3,1,3,2,1.75,2
4843,90280,2020/4/18,133,10,2443,3616,1105,1051,11,99,95103,7,13018,0.001398484,0.000105149,"South Gate,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/22,2020/5/27,FALSE,TRUE,FALSE,2.210859729,3,18,18,16,7,7,7,4,6,7,7,6,6,6
4844,90291,2020/4/18,35,2,484,16199,183,772,39,95,27525,2,11018,0.001271571,7.27E-05,"Venice,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.644808743,2,3,0,1,1,0,0,1,1,0,0,0.5,0.5,0.5
4845,90292,2020/4/18,15,1,598,5129,284,968,8,99,22490,2,11029,0.000666963,4.45E-05,"Marina Peninsula,Marina del Rey,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.105633803,0,1,2,0,1,0,1,0,0,0,0,0.25,0.25,0
4846,90293,2020/4/18,1,0,408,7378,190,1010,20,98,12694,2,4430,7.88E-05,0,"Playa Del Rey,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.147368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,90304,2020/4/18,21,1,593,3274,245,953,14,99,25591,1,16331,0.000820601,3.91E-05,"Lennox,",1,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,2.420408163,0,3,6,1,3,1,0,0,6,0,3,1.5,1.75,2.25
4848,90403,2020/4/18,111,4,462,3829,213,1035,9,99,24354,1,17054,0.004557773,0.000164244,"Santa Monica,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.169014085,4,9,11,4,5,0,2,0,4,2,1,2,1.5,1.75
4849,90502,2020/4/18,31,0,598,3648,299,1157,3,100,18188,2,8137,0.00170442,0,"West Carson,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2,1,3,4,9,0,2,2,1,1,2,4,1.5,1.5,2
4850,90503,2020/4/18,189,8,1745,3476,882,1256,4,100,44908,5,8478,0.004208604,0.000178142,"Torrance,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,1.97845805,5,10,13,3,6,4,3,3,6,3,8,3.75,4,5
4851,90505,2020/4/18,38,7,1533,2727,756,1246,5,100,37641,5,6495,0.001009537,0.000185967,"Country Club Park,Wellington Square,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.027777778,0,1,11,6,3,1,2,2,3,2,1,2.25,2,2
4852,90601,2020/4/18,3,0,1035,4884,476,1102,10,99,33058,11,2913,9.07E-05,0,"North Whittier,Unincorporated - Whittier,Sunrise Village,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/30,2020/5/27,FALSE,TRUE,FALSE,2.174369748,0,0,0,5,0,0,2,1,0,0,1,0.75,0.75,0.5
4853,90602,2020/4/18,66,2,779,7579,320,980,18,98,25981,3,7001,0.002540318,7.70E-05,"Whittier,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.434375,0,5,9,4,1,4,6,4,6,3,4,4.75,5,4.25
4854,90604,2020/4/18,41,2,1659,3890,802,1140,5,100,42063,4,9871,0.000974728,4.75E-05,"South Whittier,East La Mirada,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/20,2020/5/27,FALSE,TRUE,FALSE,2.068578554,2,3,8,6,1,3,2,3,0,3,0,2,2,1.5
4855,90606,2020/4/18,19,1,875,4422,376,1055,18,98,32803,3,8671,0.000579215,3.05E-05,"West Whittier/Los Nietos,",2,50.5,21.05,52.17,-59,-21,-56,-50,-38,19,2020/3/26,2020/5/27,FALSE,TRUE,FALSE,2.32712766,0,2,3,1,0,1,3,1,0,1,0,1.25,1.25,0.5
