ZIP,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,week3
90266,2020/4/5,46,19,1348,27132,709,1132,4,99,35573,9037,0.001293116,0.0005340459999999999,2,0.525964392,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,4
90266,2020/4/12,54,8,1283,8292,677,1171,3,99,35573,9037,0.001518005,0.0002248,2,0.527669525,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,6
90266,2020/4/19,58,4,1227,15330,581,1137,10,99,35573,9037,0.00163045,0.0001124,2,0.473512632,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,2
90266,2020/4/26,64,6,1262,13184,575,1095,11,99,35573,9037,0.001799117,0.0001686,2,0.45562599,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,5
90266,2020/5/3,66,2,1208,6005,541,1104,14,98,35573,9037,0.00185534,5.62e-05,2,0.447847682,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,4
90266,2020/5/10,69,5,1250,4102,558,1116,12,98,35573,9037,0.001939673,0.0001405,2,0.4464,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,3
90270,2020/3/29,4,4,560,3802,249,998,14,98,27454,21754,0.000145698,0.0001456,1,0.444642857,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,11
90270,2020/4/5,15,11,630,4011,286,921,14,98,27454,21754,0.000546368,0.0004004980000000001,1,0.453968254,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,10
90270,2020/4/12,26,11,588,4160,279,1010,6,99,27454,21754,0.000947039,0.000400597,1,0.474489796,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,17
90270,2020/4/19,36,10,556,4263,245,1014,12,98,27454,21754,0.001311284,0.000364172,1,0.440647482,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,17
90270,2020/4/26,53,17,593,4492,249,879,16,98,27454,21754,0.001930502,0.000619095,1,0.41989882,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,19
90270,2020/5/3,70,17,599,4895,249,853,21,97,27454,21754,0.00254972,0.000619144,1,0.415692821,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,41
90270,2020/5/10,89,19,620,4705,233,791,27,96,27454,21754,0.003241786,0.000691895,1,0.375806452,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,87
90272,2020/3/22,7,3,804,3716,388,821,7,99,22551,987,0.000310408,0.0001329,3,0.482587065,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,11
90272,2020/3/29,16,12,830,3538,380,1229,8,99,22551,987,0.000709503,0.0005319519999999999,3,0.457831325,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,6
90272,2020/4/5,27,11,902,3315,446,1235,3,99,22551,987,0.001197286,0.0004876080000000001,3,0.494456763,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,1
90272,2020/4/12,33,6,856,3471,467,1296,2,99,22551,987,0.00146335,0.000265976,3,0.545560748,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,5
90272,2020/4/19,34,1,798,3707,397,1293,3,99,22551,987,0.001507694,4.4299999999999986e-05,3,0.497493734,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,2
90272,2020/4/26,39,5,827,4227,391,1247,7,99,22551,987,0.001729413,0.0002217,3,0.472793229,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,1
90272,2020/5/3,41,2,811,3858,381,1211,9,99,22551,987,0.001818101,8.859999999999999e-05,3,0.469790382,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
90272,2020/5/10,42,1,835,3289,375,1204,10,99,22551,987,0.001862445,4.4299999999999986e-05,3,0.449101796,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,5
90274,2020/3/29,15,4,1099,12021,505,1101,15,98,25279,2111,0.000593378,0.0001582,3,0.459508644,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,15
90274,2020/4/5,32,17,1200,6336,573,1145,9,99,25279,2111,0.001265873,0.0006725780000000001,3,0.4775,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,2
90274,2020/4/12,47,15,1108,3736,600,1296,1,99,25279,2111,0.001859251,0.000593386,3,0.541516245,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,2
90274,2020/4/19,49,2,1031,3957,531,1306,2,99,25279,2111,0.001938368,7.92e-05,3,0.515033948,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
90274,2020/4/26,51,2,1081,3983,525,1255,6,99,25279,2111,0.002017485,7.92e-05,3,0.485661425,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,3
90274,2020/5/3,52,1,1078,3898,515,1210,6,99,25279,2111,0.002057043,3.96e-05,3,0.477736549,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,2
90274,2020/5/10,55,3,1115,3787,527,1194,7,99,25279,2111,0.002175719,0.0001187,3,0.47264574,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,2
90275,2020/3/22,2,2,1644,6550,786,918,8,99,42421,3138,4.71e-05,4.72e-05,2,0.47810219,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,29
90275,2020/3/29,12,12,1624,4839,813,1194,5,99,42421,3138,0.00028287900000000004,0.00028280000000000004,2,0.500615764,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,23
90275,2020/4/5,41,29,1731,4616,933,1223,2,99,42421,3138,0.000966502,0.000683598,2,0.538994801,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,19
90275,2020/4/12,64,23,1687,4550,981,1302,0,100,42421,3138,0.001508687,0.000542152,2,0.581505631,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,18
90275,2020/4/19,83,19,1590,4509,848,1315,0,100,42421,3138,0.001956578,0.000447932,2,0.533333333,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,20
90275,2020/4/26,101,18,1670,4441,861,1261,2,99,42421,3138,0.002380896,0.0004242130000000001,2,0.5155688620000001,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,34
90275,2020/5/3,121,20,1648,4851,845,1214,3,99,42421,3138,0.002852361,0.000471413,2,0.5127427179999999,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,9
90275,2020/5/10,155,34,1727,4794,855,1186,4,99,42421,3138,0.003653851,0.000801411,2,0.49507817,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,24
90278,2020/3/22,4,4,1399,3598,688,709,7,99,40649,11281,9.84e-05,9.84e-05,2,0.491779843,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,35
90278,2020/3/29,29,25,1457,3477,696,1093,6,99,40649,11281,0.000713425,0.0006150130000000001,2,0.477693892,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,20
90278,2020/4/5,64,35,1551,3174,782,1094,4,99,40649,11281,0.001574454,0.000861022,2,0.504190845,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,3
90278,2020/4/12,84,20,1471,3414,791,1144,3,99,40649,11281,0.002066471,0.000492011,2,0.537729436,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,14
90278,2020/4/19,85,3,1354,3052,686,1169,3,99,40649,11281,0.002091072,7.38e-05,2,0.5066469720000001,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,11
90278,2020/4/26,99,14,1477,3439,701,1095,5,99,40649,11281,0.002435484,0.000344405,2,0.474610697,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,10
90278,2020/5/3,110,11,1403,3583,662,1070,7,99,40649,11281,0.002706094,0.0002706,2,0.471846044,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,3
90278,2020/5/10,120,10,1450,3077,682,1068,7,99,40649,11281,0.0029521020000000003,0.000246,2,0.470344828,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,12
90280,2020/3/22,1,1,2630,4731,1182,825,15,98,95103,13018,1.05e-05,1.05e-05,2,0.449429658,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,40
90280,2020/3/29,12,11,2663,5759,1119,852,24,97,95103,13018,0.000126179,0.0001156,2,0.420202779,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,44
90280,2020/4/5,52,40,2868,4927,1333,924,12,98,95103,13018,0.000546776,0.000420649,2,0.464783821,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,40
90280,2020/4/12,96,44,2709,4886,1349,1025,7,99,95103,13018,0.001009432,0.0004626430000000001,2,0.497969731,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,77
90280,2020/4/19,136,40,2499,4543,1134,1012,15,98,95103,13018,0.001430028,0.000420549,2,0.453781513,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,52
90280,2020/4/26,213,77,2707,4940,1154,897,18,98,95103,13018,0.002239677,0.000809675,2,0.42630218,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,45
90280,2020/5/3,265,52,2603,4811,1117,858,19,97,95103,13018,0.002786453,0.000546813,2,0.429120246,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,55
90280,2020/5/10,310,45,2661,4781,1125,860,21,97,95103,13018,0.003259624,0.0004732580000000001,2,0.422773393,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,96
90291,2020/3/22,7,7,545,39493,193,669,47,93,27525,11018,0.000254314,0.0002543,2,0.35412844,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,8
90291,2020/3/29,17,10,528,22219,207,809,33,96,27525,11018,0.00061762,0.000363322,2,0.392045455,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,2
90291,2020/4/5,25,8,599,16992,256,822,23,97,27525,11018,0.000908265,0.000290653,2,0.427378965,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,7
90291,2020/4/12,35,2,544,8118,270,938,10,98,27525,11018,0.001271571,7.269999999999999e-05,2,0.496323529,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,6
90291,2020/4/19,37,7,522,15637,204,849,29,96,27525,11018,0.0013442329999999998,0.0002543,2,0.390804598,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,4
90291,2020/4/26,43,6,580,7609,212,785,30,96,27525,11018,0.001562216,0.000217892,2,0.365517241,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,5
90291,2020/5/3,50,4,558,6421,227,763,24,96,27525,11018,0.00181653,0.0001452,2,0.406810036,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
90291,2020/5/10,55,5,594,5395,222,739,25,96,27525,11018,0.001998183,0.000181592,2,0.373737374,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,4
90292,2020/3/29,2,2,620,5063,281,792,8,99,22490,11029,8.89e-05,8.89e-05,2,0.453225806,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,3
90292,2020/4/5,11,9,697,4645,342,852,7,99,22490,11029,0.000489106,0.000400178,2,0.490674319,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,1
90292,2020/4/12,14,3,664,16817,347,961,1,99,22490,11029,0.000622499,0.0001335,2,0.522590361,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,5
90292,2020/4/19,15,1,603,9337,300,1007,3,99,22490,11029,0.000666963,4.45e-05,2,0.497512438,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,0
90292,2020/4/26,20,5,664,11877,314,907,6,99,22490,11029,0.000889284,0.0002224,2,0.472891566,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,2
90292,2020/5/3,20,0,638,5312,315,819,5,99,22490,11029,0.000889284,0.0,2,0.493730408,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,1
90292,2020/5/10,22,2,655,3538,324,861,4,99,22490,11029,0.000978213,8.89e-05,2,0.494656489,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,3
90293,2020/3/29,1,1,434,7408,200,924,48,95,12694,4430,7.879999999999999e-05,7.879999999999999e-05,2,0.460829493,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,0
90293,2020/4/5,1,0,472,6232,233,914,14,98,12694,4430,7.879999999999999e-05,0.0,2,0.493644068,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,0
90293,2020/4/12,1,0,444,7039,234,989,16,98,12694,4430,7.879999999999999e-05,0.0,2,0.527027027,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,0
90293,2020/4/19,1,0,423,7246,200,981,18,98,12694,4430,7.879999999999999e-05,0.0,2,0.472813239,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,0
90293,2020/4/26,1,0,466,8645,213,913,21,97,12694,4430,7.879999999999999e-05,0.0,2,0.457081545,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,0
90293,2020/5/3,1,0,434,13565,212,898,10,98,12694,4430,7.879999999999999e-05,0.0,2,0.488479263,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,1
90293,2020/5/10,1,0,441,4428,213,907,4,99,12694,4430,7.879999999999999e-05,0.0,2,0.482993197,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,1
90304,2020/3/29,5,5,588,4510,249,933,23,97,25591,16331,0.000195381,0.000195405,1,0.423469388,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,3
90304,2020/4/5,15,10,687,4887,305,797,21,97,25591,16331,0.000586144,0.000390929,1,0.443959243,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,3
90304,2020/4/12,18,3,661,4680,314,910,12,98,25591,16331,0.000703372,0.0001173,1,0.475037821,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,14
90304,2020/4/19,21,3,607,5164,261,899,17,98,25591,16331,0.000820601,0.0001173,1,0.429983526,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,20
90304,2020/4/26,35,14,626,5405,259,817,24,97,25591,16331,0.0013676679999999998,0.000547115,1,0.413738019,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,12
90304,2020/5/3,55,20,634,4937,258,781,23,97,25591,16331,0.002149193,0.00078162,1,0.406940063,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,14
90304,2020/5/10,67,12,655,4547,278,811,19,97,25591,16331,0.002618108,0.000469105,1,0.424427481,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,8
90403,2020/3/22,7,9,541,4785,217,697,26,96,24354,17054,0.000287427,0.0003696,2,0.4011090570000001,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,27
90403,2020/3/29,41,34,524,4194,227,901,24,97,24354,17054,0.001683502,0.001396052,2,0.433206107,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,22
90403,2020/4/5,68,27,532,3812,273,1072,7,99,24354,17054,0.0027921490000000003,0.001108625,2,0.513157895,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,21
90403,2020/4/19,115,21,463,4173,235,1117,4,99,24354,17054,0.004722017,0.000862259,2,0.507559395,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,21
90403,2020/5/3,171,21,486,4528,250,998,7,99,24354,17054,0.007021434,0.0008622980000000001,2,0.514403292,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,35
90403,2020/5/10,206,35,504,4157,254,952,5,99,24354,17054,0.008458569,0.001437135,2,0.503968254,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,8
90502,2020/3/29,7,5,630,4134,307,1132,10,99,18188,8137,0.000384869,0.000274944,2,0.487301587,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,9
90502,2020/4/5,20,13,712,4633,363,944,5,99,18188,8137,0.001099626,0.000714795,2,0.509831461,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,3
90502,2020/4/12,29,9,658,4403,356,1054,1,99,18188,8137,0.001594458,0.00049487,2,0.541033435,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,21
90502,2020/4/19,32,3,614,4239,300,1105,5,99,18188,8137,0.0017594020000000004,0.000165,2,0.488599349,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,12
90502,2020/4/26,53,21,671,4325,320,944,7,99,18188,8137,0.0029140090000000004,0.001154627,2,0.476900149,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,10
90502,2020/5/3,65,12,651,5127,313,929,6,99,18188,8137,0.003573785,0.000659795,2,0.480798771,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,9
90502,2020/5/10,75,10,707,4707,341,917,7,99,18188,8137,0.004123598,0.000549832,2,0.482319661,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,12
90503,2020/3/22,3,4,1895,4348,804,921,25,97,44908,8478,6.68e-05,8.92e-05,2,0.424274406,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,52
90503,2020/3/29,34,31,1859,3677,865,1154,10,99,44908,8478,0.0007571030000000001,0.0006903580000000001,2,0.465303927,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,57
90503,2020/4/5,86,52,1950,3784,976,1186,4,99,44908,8478,0.001915026,0.001157954,2,0.500512821,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,51
90503,2020/4/12,143,57,1883,4294,1043,1257,1,99,44908,8478,0.003184288,0.001269257,2,0.553903346,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,42
90503,2020/4/19,194,51,1796,3471,900,1247,4,99,44908,8478,0.004319943,0.001135648,2,0.501113586,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,43
90503,2020/4/26,236,42,1874,3816,906,1161,4,99,44908,8478,0.005255188,0.000935264,2,0.483457844,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,36
90503,2020/5/3,279,43,1855,4153,895,1126,6,99,44908,8478,0.006212702,0.000957474,2,0.482479784,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,23
90503,2020/5/10,315,36,1963,3766,900,1100,8,99,44908,8478,0.00701434,0.000801658,2,0.458481915,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,17
90505,2020/3/29,1,1,1539,2544,722,1253,7,99,37641,6495,2.6600000000000006e-05,2.6600000000000006e-05,2,0.4691358020000001,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,12
90505,2020/4/5,12,11,1714,2786,866,1179,3,99,37641,6495,0.000318801,0.000292267,2,0.505250875,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,14
90505,2020/4/12,24,12,1662,2783,899,1230,1,99,37641,6495,0.000637603,0.000318901,2,0.540914561,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,26
90505,2020/4/19,38,14,1563,2746,780,1233,5,99,37641,6495,0.001009537,0.000371967,2,0.499040307,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,16
90505,2020/4/26,64,26,1646,2904,776,1165,6,99,37641,6495,0.001700274,0.0006907360000000001,2,0.47144593,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,13
90505,2020/5/3,80,16,1578,3040,766,1132,6,99,37641,6495,0.002125342,0.000425034,2,0.485424588,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
90505,2020/5/10,93,13,1643,2748,795,1136,6,99,37641,6495,0.00247071,0.00034533400000000004,2,0.483870968,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,9
90601,2020/4/5,2,2,1202,5850,573,933,8,99,33058,2913,6.05e-05,6.04e-05,2,0.476705491,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,0
90601,2020/4/12,3,1,1154,5829,603,1017,2,99,33058,2913,9.07e-05,3.02e-05,2,0.522530329,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,8
90601,2020/4/19,3,0,1036,6004,487,1064,9,99,33058,2913,9.07e-05,0.0,2,0.47007722,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,2
90601,2020/4/26,11,8,1149,6470,495,908,12,98,33058,2913,0.000332749,0.000241949,2,0.430809399,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,0
90601,2020/5/3,13,2,1131,6239,492,884,14,98,33058,2913,0.000393248,6.04e-05,2,0.435013263,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,7
90601,2020/5/10,13,0,1180,5813,500,896,17,98,33058,2913,0.000393248,0.0,2,0.423728814,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,6
90602,2020/3/22,2,1,860,6932,343,693,30,95,25981,7001,7.7e-05,3.85e-05,2,0.398837209,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,15
90602,2020/3/29,8,6,883,7545,362,864,30,96,25981,7001,0.000307917,0.000231,2,0.409966025,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,28
90602,2020/4/5,23,15,933,6138,421,872,15,98,25981,7001,0.0008852619999999998,0.000577376,2,0.451232583,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,17
90602,2020/4/12,51,28,895,5988,436,926,12,98,25981,7001,0.001962973,0.001077762,2,0.487150838,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,33
90602,2020/4/19,66,17,802,6327,354,982,16,98,25981,7001,0.002540318,0.000654365,2,0.441396509,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,25
90602,2020/4/26,99,33,888,6077,375,863,16,98,25981,7001,0.003810477,0.00127017,2,0.422297297,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,44
90602,2020/5/3,124,25,862,5585,373,877,17,98,25981,7001,0.004772719,0.000962252,2,0.432714617,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,46
90602,2020/5/10,168,44,866,4791,371,911,18,98,25981,7001,0.006466264,0.001693576,2,0.428406467,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,57
90604,2020/3/22,1,1,1739,4495,812,850,9,98,42063,9871,2.3800000000000006e-05,2.3800000000000006e-05,2,0.46693502,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,11
90604,2020/3/29,5,6,1781,4857,783,1018,11,98,42063,9871,0.000118869,0.00014269999999999994,2,0.439640651,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,14
90604,2020/4/5,16,11,1931,4757,937,995,6,99,42063,9871,0.000380382,0.0002614,2,0.485240808,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,15
90604,2020/4/12,30,14,1816,5091,924,1065,3,99,42063,9871,0.000713216,0.0003328,2,0.508810573,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,26
90604,2020/4/19,43,15,1694,4841,797,1068,8,99,42063,9871,0.001022276,0.000356569,2,0.470484061,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,11
90604,2020/4/26,67,26,1793,5101,772,972,11,98,42063,9871,0.001592849,0.000618034,2,0.430563302,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,15
90604,2020/5/3,78,11,1749,4987,748,932,15,98,42063,9871,0.001854361,0.000261469,2,0.427672956,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,19
90604,2020/5/10,93,15,1793,4813,738,951,17,98,42063,9871,0.002210969,0.00035639999999999994,2,0.411600669,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,38
90606,2020/4/5,8,7,1050,4441,481,931,9,99,32803,8671,0.00024388,0.00021344,2,0.458095238,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,8
90606,2020/4/12,11,3,971,4889,477,973,6,99,32803,8671,0.000335335,9.15e-05,2,0.491246138,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,11
90606,2020/4/19,19,8,892,5192,386,971,15,98,32803,8671,0.000579215,0.000244,2,0.432735426,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,10
90606,2020/4/26,30,11,963,5267,406,890,18,98,32803,8671,0.00091455,0.0003355,2,0.421599169,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,15
90606,2020/5/3,40,10,947,4958,396,859,19,97,32803,8671,0.0012194010000000002,0.000304925,2,0.418162619,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,28
90606,2020/5/10,55,15,938,4648,385,888,21,97,32803,8671,0.001676676,0.000457395,2,0.410447761,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,34
90631,2020/4/12,1,0,130,4128,61,1107,9,99,67619,4872,1.4800000000000002e-05,0.0,2,0.469230769,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,1
90631,2020/4/19,1,0,120,4273,44,1146,32,97,67619,4872,1.4800000000000002e-05,0.0,2,0.3666666670000001,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
